Country;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Netherlands;1.764358282;1.783091784;1.787349582;1.761363387;1.814506173;1.819352388;1.822073698;1.861233473;1.8350811;1.980402589;1.944192171;1.894409895;1.830022931;1.815322399
Norway;1.924565315;1.979784608;1.946529388;1.970246673;1.881072044;1.897269487;1.873943806;1.958512545;1.980009913;2.029048204;2.011147022;2.036334038;2.020279169;1.964528322
Nepal;-0.815767586;-0.623024344;-0.593215644;-0.673493683;-0.860023081;-0.951862097;-0.886743307;-0.735702753;-0.71813643;-0.649577558;-0.676832199;-0.795469344;-0.676009238;-0.478106827
Nauru;0.786126852;0.994980335;0.513978183;0.371944159;0.478911906;0.464537323;0.562195599;0.732393384;0.623327971;-1.009087205;-1.086185813;-0.775307953;-0.728338599;-0.690809846
New Zealand;1.858338118;1.808221579;1.844565153;1.862746239;1.930312037;1.869250417;1.904491901;1.890579939;1.878954887;2.008776665;2.001392841;1.954467773;1.922856808;1.875230312
Oman;0.314848334;0.294711769;0.412377119;0.593788087;0.555268526;0.542721212;0.467974156;0.523968518;0.492017686;0.485807508;0.376886189;0.407917053;0.432475686;0.464404017
Pakistan;-0.890408337;-0.856409609;-0.887007356;-0.968671024;-0.831066549;-0.738719821;-0.901871026;-0.884221256;-0.856815755;-0.760338485;-0.766665637;-0.80437845;-0.723897278;-0.67299217
Panama;-0.088759698;-0.132793814;-0.149814904;-0.17459026;-0.088220939;-0.073809229;0.018763667;-0.191678032;-0.216036439;-0.059524875;-0.106353216;0.049561143;0.038474891;-0.092407137
Palau;0.786126852;0.994980335;0.890037417;0.779454768;0.811433077;0.754106283;0.894978166;0.90380764;0.903464019;0.275592655;0.244668812;0.3241207;0.283639014;0.306170553
Peru;-0.683670402;-0.686791837;-0.729500234;-0.704413116;-0.613783956;-0.562922597;-0.576512218;-0.574382603;-0.565968037;-0.521067798;-0.485459298;-0.482023001;-0.501298726;-0.529847443
Philippines;-0.350143492;-0.410958141;-0.464220613;-0.545650363;-0.570501924;-0.552582622;-0.511055529;-0.523160279;-0.403390288;-0.31731075;-0.342900395;-0.35493359;-0.414521515;-0.477723598
Papua New Guinea;-1.003712296;-0.827026665;-0.858071208;-0.915988088;-0.891623795;-0.909173191;-0.805611968;-0.836267173;-0.947535813;-0.801755965;-0.8692891;-0.776429117;-0.825060487;-0.765780985
Poland;0.480804861;0.404506028;0.428653359;0.546503127;0.62840575;0.683574736;0.766173959;0.780411541;0.819490671;0.840595961;0.802058518;0.636217952;0.472560197;0.427449137
Puerto Rico;0.594655275;0.527779043;0.58747077;0.544939697;0.767175436;0.767048538;0.733347714;0.798689961;0.673367739;0.767422557;0.747571528;0.659382761;0.62243855;0.586334705
Korea, Dem. Rep.;-1.136154413;-1.39082706;-1.25740993;-1.234027386;-1.340653777;-1.37901473;-1.384488225;-1.351986051;-1.381945968;-1.624641538;-1.645119548;-1.669577479;-1.715051532;-1.63411665
Portugal;1.234900475;0.985909998;1.016892791;1.020403624;1.064921498;1.05659771;1.02385664;1.065502048;1.058801651;1.137530565;1.146594763;1.097241998;1.132149458;1.140163064
Paraguay;-0.975147128;-0.978289723;-0.973341644;-0.928020954;-0.883755028;-0.863418758;-0.836735427;-0.846209049;-0.808143198;-0.673159599;-0.691574156;-0.729748368;-0.651039302;-0.523653984
Qatar;0.585704565;0.634221077;0.53122741;0.678104699;0.908489287;0.851967752;0.757615864;0.95820272;0.958523452;0.864007652;0.770516038;0.794277668;0.723416269;0.734099329
Réunion;1.119750142;1.080183744;1.10512352;0.855813384;0.863171935;0.853352845;0.836833298;0.8404392;0.848268986;1.178212881;1.114490867;1.102921844;1.114037156;1.119449258
Romania;-0.138228342;-0.117874376;-0.090740047;-0.013610071;0.045407757;0.048213527;0.056954619;0.042129636;0.125015959;0.165362;0.157543659;0.360988885;0.387540936;0.325064033
Russian Federation;-0.927313566;-0.95335567;-0.970115423;-0.955101967;-0.776329279;-0.764931798;-0.725729227;-0.818469405;-0.784189522;-0.741455436;-0.763637006;-0.792162001;-0.793572664;-0.815229475
Rwanda;-0.916606665;-0.675420284;-0.577125013;-0.477286935;-0.500908554;-0.330756247;-0.313973814;-0.271659464;-0.154724166;0.056870598;0.05041502;0.101849377;0.128622279;0.117801696
Samoa;1.058082938;0.939920187;0.888677955;0.789079785;0.639183879;0.666588068;0.688720286;0.676024377;0.683294892;0.717397809;0.69847697;0.761964619;0.868111908;0.82332319
Saudi Arabia;-0.014787964;0.018629396;0.077264182;0.074600667;0.050295323;0.155001104;0.051594164;0.148858771;0.157214403;0.132183999;0.117816798;0.337608069;0.098960109;0.141409278
Sudan;-1.632019758;-1.357515812;-1.40342474;-1.42321384;-1.243057728;-1.312802076;-1.275149703;-1.226251721;-1.271083117;-1.167488456;-1.210996747;-1.258186936;-1.109521031;-1.119575024
Senegal;0.010026548;-0.221602246;-0.239541113;-0.280359715;-0.369425207;-0.398639977;-0.458901644;-0.286811113;-0.238848746;-0.081823833;-0.141672418;-0.106500722;-0.143660024;-0.208249345
Singapore;1.707485437;1.586577892;1.612359285;1.606087446;1.56600523;1.625941634;1.669992328;1.731186032;1.705523849;1.824774981;1.813475251;1.825242996;1.822844982;1.843840718
Solomon Islands;-0.800404549;-0.604125202;-0.786356688;-0.636899471;-0.680603266;-0.651803076;-0.523234487;-0.540003181;-0.525551379;-0.502281189;-0.486203313;-0.318936557;-0.210464329;-0.228056535
Sierra Leone;-1.128938198;-0.987042785;-0.988328159;-0.935367286;-0.900948405;-0.933641136;-0.854130924;-0.853567779;-0.859033406;-0.921858549;-0.853618205;-0.777360857;-0.781176686;-0.76947844
El Salvador;-0.454086155;-0.62168324;-0.645042658;-0.667651653;-0.7476089;-0.812620401;-0.722222865;-0.698693275;-0.619059324;-0.476327419;-0.585065067;-0.709516764;-0.855934203;-0.828031123
San Marino;0.786126852;0.994980335;0.890037417;0.910757303;0.950215816;0.888633847;0.946979046;0.93267709;0.935489237;;;;;
Somalia;-2.172635078;-2.340475082;-2.405955315;-2.606445074;-2.447376728;-2.406110525;-2.332796812;-2.423379183;-2.40424633;-2.349381208;-2.300112486;-2.346420765;-2.312931299;-2.332044363
São Tomé and Principe;-0.531621993;-0.492405057;-0.434465975;-0.484567195;-0.677038133;-0.663464367;-0.661357582;-0.747815073;-0.768153012;-0.792880535;-0.75607866;-0.663151264;-0.700988352;-0.686332285
Suriname;-0.128236338;-0.21975109;-0.238942668;-0.229313865;-0.119685322;-0.052520994;-0.04295224;-0.057404507;-0.045161143;-0.137176558;-0.195380494;-0.15487738;-0.150867924;-0.064200073
Slovakia;0.544903815;0.546778679;0.492793679;0.590270936;0.53976059;0.57111901;0.607048392;0.492303193;0.478546321;0.496026099;0.503806651;0.646801531;0.571229339;0.528572321
Slovenia;0.893384457;0.910226941;0.923824251;1.00898242;1.07542634;1.008394241;1.052851915;1.014998674;1.000792265;1.001514196;0.974570155;1.082672358;1.023465395;1.057791829
Sweden;1.809584975;1.864799023;1.909889698;1.931482196;1.965965271;1.955096722;1.941077232;1.951555252;1.972878098;1.992006302;2.037792206;2.01903367;1.936156511;1.894910097
Swaziland;-0.901178479;-0.677395225;-0.755865872;-0.645698547;-0.62226373;-0.528771818;-0.494250387;-0.49354285;-0.458853275;-0.314296454;-0.324435443;-0.368516594;-0.28363502;-0.248652935
Seychelles;0.025365744;-0.004110364;0.098807789;0.221915945;0.078685105;0.031293694;-0.011559637;-0.01427184;0.071709611;0.126385927;0.201045811;0.150874764;0.102437004;0.199717939
Syrian Arab Republic;-0.587776721;-0.942501545;-0.803243518;-0.69351685;-0.573999405;-0.58587724;-0.775850058;-1.126029253;-1.406142831;-1.362182021;-1.423043609;-1.990614533;-2.09036541;-2.047248125
Chad;-1.510951638;-1.548557758;-1.538854957;-1.616698384;-1.513378143;-1.50332427;-1.474229932;-1.466065764;-1.382488251;-1.138648629;-1.183277965;-1.377929688;-1.295342684;-1.30497551
Togo;-1.079882741;-0.942632258;-0.923172176;-0.82519871;-0.882379532;-0.922233284;-0.878151;-0.928017914;-0.97349453;-0.85721612;-0.799473941;-0.633554339;-0.715490162;-0.590877116
Thailand;0.045836452;-0.055772729;-0.118961252;-0.140246615;-0.230187103;-0.204702571;-0.203913674;-0.151087999;-0.120534927;-0.19136773;-0.147708401;-0.004875708;0.043706503;0.023028731
Tajikistan;-1.09134984;-1.178524375;-1.292667627;-1.285771132;-1.267719626;-1.209456921;-1.226397991;-1.200410724;-1.252617717;-1.011011243;-1.055542469;-1.148005605;-1.354302764;-1.282325029
Turkmenistan;-1.61435616;-1.640511274;-1.571910262;-1.471751332;-1.470047235;-1.487263441;-1.456899762;-1.402658463;-1.386667371;-1.364572048;-1.417835593;-1.489824772;-1.487979889;-1.451998591
Timor-Leste;-0.502283692;-1.094152451;-1.192854762;-1.046780705;-1.186102986;-1.16710043;-1.175507426;-1.144922376;-1.208457828;-1.121553183;-1.121526718;-1.158141613;-1.167653561;-1.127677679
Tonga;0.529748023;0.58590728;0.456998765;0.073631532;-0.089090809;0.069431208;-0.016645901;-0.037595853;-0.005440125;-0.145887271;-0.200855285;0.258534998;0.306127936;0.386988252
Trinidad and Tobago;-0.004794478;-0.194939598;-0.127364933;-0.188820839;-0.178388134;-0.169362649;-0.153959647;-0.141139627;-0.168493673;-0.09080527;-0.116000026;-0.154071733;-0.108631752;-0.12071491
Tunisia;-0.012939588;0.113647878;0.085751228;0.072515778;0.129552722;0.061710022;-0.132160768;-0.129365072;-0.189248368;-0.10967727;-0.066085838;-0.003101209;0.06151969;0.039113384
Turkey;0.159731284;0.048251871;0.021233048;0.083061293;0.104889505;0.110653944;0.074782073;0.036303889;0.066958897;0.00512341;-0.113023214;-0.208644152;-0.250180036;-0.319420636
Tuvalu;1.27224493;1.09041512;1.004729033;0.986985922;1.022783637;0.999276459;0.473808229;0.461471766;0.485197544;0.373632431;0.357033253;0.465823621;0.564908743;0.52939564
Taiwan, China;1.025265932;0.783784151;0.789450824;0.785008907;0.942407131;1.013429046;1.034178615;1.049928904;1.05018127;1.187945485;1.162141204;1.14133656;1.137447715;1.11154449
Tanzania;-0.279270351;-0.442135751;-0.372936726;-0.348711759;-0.480336457;-0.485611916;-0.511493683;-0.529374123;-0.472964227;-0.395124078;-0.371765733;-0.376700789;-0.445006341;-0.555015028
Uganda;-0.580856621;-0.326508105;-0.359587252;-0.351453781;-0.414390206;-0.397964627;-0.360675395;-0.348161995;-0.34128201;-0.38838008;-0.390223533;-0.251176357;-0.295843244;-0.294837773
Ukraine;-0.778884828;-0.795706868;-0.72696346;-0.681342602;-0.758780837;-0.80763948;-0.818795741;-0.782897115;-0.804475665;-0.790971577;-0.813550472;-0.766293705;-0.711429119;-0.717744708
Uruguay;0.471144497;0.562510788;0.604659379;0.59521848;0.718071759;0.73859787;0.699016869;0.593178272;0.56428194;0.710575342;0.71241796;0.63039422;0.585722685;0.594519436
United States;1.539516926;1.605403185;1.62785542;1.640026689;1.598489642;1.63810277;1.600044131;1.627279043;1.557241082;1.610473037;1.596107841;1.617996216;1.644761086;1.513504028
Uzbekistan;-1.462432981;-1.44682622;-1.22151494;-1.166035295;-1.321666956;-1.415971637;-1.445821524;-1.290210724;-1.226673484;-1.129661798;-1.111205339;-1.106817484;-1.107955575;-1.0734303
St. Vincent and the Grenadines;0.76951474;0.827852666;0.641062558;0.897807658;0.892466366;0.877322495;0.924631596;0.909108043;0.877453089;0.552873969;0.592869759;0.404216498;0.427579045;0.428954482
Venezuela, RB;-1.242444158;-1.424684882;-1.574430466;-1.623528123;-1.617913246;-1.654281616;-1.675725937;-1.689822316;-1.821133494;-1.916324377;-2.032368183;-2.241079807;-2.25528574;-2.322118044
Virgin Islands (U.S.);1.119750142;1.080183744;0.839393795;0.855813384;0.863171935;0.853352845;0.836833298;0.8404392;0.848268986;0.018862573;0.883742034;0.627919078;0.626744092;1.119449258
Vietnam;-0.324810743;-0.520868063;-0.492490321;-0.465126872;-0.540058196;-0.591396034;-0.544894636;-0.551594913;-0.514795184;-0.359818399;-0.339346975;0.075360693;0.069474362;-0.003540004
Vanuatu;0.513538063;0.547588944;0.556135535;0.463351667;0.397899151;0.26357922;0.274797648;0.284567147;0.309302449;0.178619623;0.104121529;0.338263035;0.487919718;0.335492045
West Bank and Gaza;-0.336052895;-0.385622889;-0.619975924;-0.755891085;-0.310411066;-0.204597697;-0.432911694;-0.442162782;-0.398165256;-0.38522175;-0.505852342;-0.343534529;-0.415661395;-0.483771175
Jersey, Channel Islands;;;;;;;1.742569804;1.719516397;1.697370648;1.738286018;1.701277018;1.723600388;1.721441388;1.737412691
Yemen, Rep.;-1.259266734;-1.035675287;-0.966744959;-0.979925156;-1.087096453;-1.087339044;-1.285473824;-1.267264366;-1.177236438;-1.200264573;-1.271078467;-1.644989371;-1.753079653;-1.789884686
Serbia;-0.906718612;-0.53183043;-0.466741562;-0.495025516;-0.413305044;-0.373143047;-0.289622188;-0.356304169;-0.326106429;-0.149681732;-0.117172979;-0.159250319;-0.192340374;-0.146599978
South Africa;0.114751168;0.255047977;0.094902068;0.072505109;0.123986691;0.141175568;0.152451247;0.110431656;0.15814814;0.182790428;0.088227496;0.11623124;-0.037855595;-0.102710858
Congo, Dem. Rep.;-1.553693175;-1.617157221;-1.610379338;-1.559320807;-1.63318193;-1.620739698;-1.618145704;-1.657000303;-1.573436379;-1.451048017;-1.572547197;-1.618507981;-1.689818025;-1.783714652
Zambia;-0.520099223;-0.539625108;-0.52523905;-0.408000946;-0.475537211;-0.490245283;-0.456431657;-0.36519599;-0.267561674;-0.23654902;-0.229714975;-0.300440043;-0.325045943;-0.345049649
Zimbabwe;-1.818297744;-1.740026116;-1.798533201;-1.781622648;-1.852295756;-1.823194146;-1.779670358;-1.629983187;-1.579165339;-1.431254029;-1.317532063;-1.368230104;-1.377855062;-1.273343086
